,full_name,link,phone
1622,U11 Life,http://www.gsmarena.com/htc_u11_life-8885.php,HTC
1623,U11,http://www.gsmarena.com/htc_u11-8630.php,HTC
1624,One X10,http://www.gsmarena.com/htc_one_x10-8487.php,HTC
1625,U Ultra,http://www.gsmarena.com/htc_u_ultra-8519.php,HTC
1626,U Play,http://www.gsmarena.com/htc_u_play-8518.php,HTC
1627,10 evo,http://www.gsmarena.com/htc_10_evo-8404.php,HTC
1628,Desire 650,http://www.gsmarena.com/htc_desire_650-8444.php,HTC
1629,Desire 10 Pro,http://www.gsmarena.com/htc_desire_10_pro-8277.php,HTC
1630,Desire 10 Compact,http://www.gsmarena.com/htc_desire_10_compact-8884.php,HTC
1631,Desire 10 Lifestyle,http://www.gsmarena.com/htc_desire_10_lifestyle-8276.php,HTC
1632,One A9s,http://www.gsmarena.com/htc_one_a9s-8297.php,HTC
1633,Desire 728 Ultra,http://www.gsmarena.com/htc_desire_728_ultra-8633.php,HTC
1634,Desire 628,http://www.gsmarena.com/htc_desire_628-8128.php,HTC
1635,One M9 Prime Camera,http://www.gsmarena.com/htc_one_m9_prime_camera-8086.php,HTC
1636,Desire 830,http://www.gsmarena.com/htc_desire_830-8066.php,HTC
1637,One S9,http://www.gsmarena.com/htc_one_s9-8072.php,HTC
1638,10 Lifestyle,http://www.gsmarena.com/htc_10_lifestyle-8031.php,HTC
1639,10,http://www.gsmarena.com/htc_10-7884.php,HTC
1640,Desire 825,http://www.gsmarena.com/htc_desire_825-7942.php,HTC
1641,Desire 630,http://www.gsmarena.com/htc_desire_630-7941.php,HTC
1642,Desire 530,http://www.gsmarena.com/htc_desire_530-7940.php,HTC
1643,Desire 625,http://www.gsmarena.com/htc_desire_625-8348.php,HTC
1644,One X9,http://www.gsmarena.com/htc_one_x9-7836.php,HTC
1645,One M9s,http://www.gsmarena.com/htc_one_m9s-7758.php,HTC
1646,Desire 828 dual sim,http://www.gsmarena.com/htc_desire_828_dual_sim-7731.php,HTC
1647,Desire 728 dual sim,http://www.gsmarena.com/htc_desire_728_dual_sim-7753.php,HTC
1648,One E9s dual sim,http://www.gsmarena.com/htc_one_e9s_dual_sim-7627.php,HTC
1649,Butterfly 3,http://www.gsmarena.com/htc_butterfly_3-7592.php,HTC
1650,One A9,http://www.gsmarena.com/htc_one_a9-7576.php,HTC
1651,One M9+ Supreme Camera,http://www.gsmarena.com/htc_one_m9+_supreme_camera-7591.php,HTC
1652,Desire 626 (USA),http://www.gsmarena.com/htc_desire_626_(usa)-7421.php,HTC
1653,Desire 626s,http://www.gsmarena.com/htc_desire_626s-7418.php,HTC
1654,Desire 526,http://www.gsmarena.com/htc_desire_526-7419.php,HTC
1655,Desire 520,http://www.gsmarena.com/htc_desire_520-7420.php,HTC
1656,One ME,http://www.gsmarena.com/htc_one_me-7275.php,HTC
1657,Moto E5 Play,http://www.gsmarena.com/motorola_moto_e5_play-9175.php,Motorola
1658,Moto E5 Plus,http://www.gsmarena.com/motorola_moto_e5_plus-9095.php,Motorola
1659,Moto E5,http://www.gsmarena.com/motorola_moto_e5-9008.php,Motorola
1660,Moto G6 Play,http://www.gsmarena.com/motorola_moto_g6_play-9002.php,Motorola
1661,Moto G6 Plus,http://www.gsmarena.com/motorola_moto_g6_plus-9001.php,Motorola
1662,Moto G6,http://www.gsmarena.com/motorola_moto_g6-9000.php,Motorola
1663,Moto X4,http://www.gsmarena.com/motorola_moto_x4-8634.php,Motorola
1664,Moto G5S Plus,http://www.gsmarena.com/motorola_moto_g5s_plus-8699.php,Motorola
1665,Moto G5S,http://www.gsmarena.com/motorola_moto_g5s-8698.php,Motorola
1666,Moto Z2 Force,http://www.gsmarena.com/motorola_moto_z2_force-8693.php,Motorola
1667,Moto E4 Plus,http://www.gsmarena.com/motorola_moto_e4_plus-8722.php,Motorola
1668,Moto E4 Plus (USA),http://www.gsmarena.com/motorola_moto_e4_plus_(usa)-8666.php,Motorola
1669,Moto E4,http://www.gsmarena.com/motorola_moto_e4-8721.php,Motorola
1670,Moto E4 (USA),http://www.gsmarena.com/motorola_moto_e4_(usa)-8665.php,Motorola
1671,Moto Z2 Play,http://www.gsmarena.com/motorola_moto_z2_play-8674.php,Motorola
1672,Moto C Plus,http://www.gsmarena.com/motorola_moto_c_plus-8646.php,Motorola
1673,Moto C,http://www.gsmarena.com/motorola_moto_c-8645.php,Motorola
1674,Moto G5 Plus,http://www.gsmarena.com/motorola_moto_g5_plus-8453.php,Motorola
1675,Moto G5,http://www.gsmarena.com/motorola_moto_g5-8454.php,Motorola
1676,Moto M,http://www.gsmarena.com/motorola_moto_m-8299.php,Motorola
1677,Moto E3 Power,http://www.gsmarena.com/motorola_moto_e3_power-8337.php,Motorola
1678,Moto Z Play,http://www.gsmarena.com/motorola_moto_z_play-8310.php,Motorola
1679,Moto E3,http://www.gsmarena.com/motorola_moto_e3-8198.php,Motorola
1680,Moto Z Force,http://www.gsmarena.com/motorola_moto_z_force-8093.php,Motorola
1681,Moto Z,http://www.gsmarena.com/motorola_moto_z-8094.php,Motorola
1682,Moto G4 Plus,http://www.gsmarena.com/motorola_moto_g4_plus-8050.php,Motorola
1683,Moto G4,http://www.gsmarena.com/motorola_moto_g4-8103.php,Motorola
1684,Moto G4 Play,http://www.gsmarena.com/motorola_moto_g4_play-8104.php,Motorola
1685,Moto G Turbo Edition,http://www.gsmarena.com/motorola_moto_g_turbo_edition-7743.php,Motorola
1686,Moto X Force,http://www.gsmarena.com/motorola_moto_x_force-7555.php,Motorola
1687,Droid Turbo 2,http://www.gsmarena.com/motorola_droid_turbo_2-7713.php,Motorola
1688,Droid Maxx 2,http://www.gsmarena.com/motorola_droid_maxx_2-7712.php,Motorola
1689,Moto X Style,http://www.gsmarena.com/motorola_moto_x_style-7229.php,Motorola
1690,Moto X Play Dual SIM,http://www.gsmarena.com/motorola_moto_x_play_dual_sim-7470.php,Motorola
1691,Moto X Play,http://www.gsmarena.com/motorola_moto_x_play-7454.php,Motorola
1692,Moto G Dual SIM (3rd gen),http://www.gsmarena.com/motorola_moto_g_dual_sim_(3rd_gen)-7469.php,Motorola
1693,Moto 360 Sport (1st gen),http://www.gsmarena.com/motorola_moto_360_sport_(1st_gen)-7685.php,Motorola
1694,Moto 360 42mm (2nd gen),http://www.gsmarena.com/motorola_moto_360_42mm_(2nd_gen)-7684.php,Motorola
1695,Moto 360 46mm (2nd gen),http://www.gsmarena.com/motorola_moto_360_46mm_(2nd_gen)-7683.php,Motorola
1696,Moto 360 (1st gen),http://www.gsmarena.com/motorola_moto_360_(1st_gen)-7682.php,Motorola
1697,Moto G (3rd gen),http://www.gsmarena.com/motorola_moto_g_(3rd_gen)-7247.php,Motorola
1698,Moto E Dual SIM (2nd gen),http://www.gsmarena.com/motorola_moto_e_dual_sim_(2nd_gen)-7222.php,Motorola
1699,Moto E (2nd gen),http://www.gsmarena.com/motorola_moto_e_(2nd_gen)-6986.php,Motorola
1700,Moto G 4G (2nd gen),http://www.gsmarena.com/motorola_moto_g_4g_(2nd_gen)-7137.php,Motorola
1701,Moto G 4G Dual SIM (2nd gen),http://www.gsmarena.com/motorola_moto_g_4g_dual_sim_(2nd_gen)-6991.php,Motorola
1702,Moto Maxx,http://www.gsmarena.com/motorola_moto_maxx-6779.php,Motorola
1703,DROID Turbo,http://www.gsmarena.com/motorola_droid_turbo-6727.php,Motorola
1704,Nexus 6,http://www.gsmarena.com/motorola_nexus_6-6604.php,Motorola
1705,Moto X (2nd Gen),http://www.gsmarena.com/motorola_moto_x_(2nd_gen)-6649.php,Motorola
1706,Moto G Dual SIM (2nd gen),http://www.gsmarena.com/motorola_moto_g_dual_sim_(2nd_gen)-6648.php,Motorola
1707,Y5 Prime (2018),http://www.gsmarena.com/huawei_y5_prime_(2018)-9209.php,Huawei
1708,Y3 (2018),http://www.gsmarena.com/huawei_y3_(2018)-9196.php,Huawei
1709,Honor 10,http://www.gsmarena.com/huawei_honor_10-9157.php,Huawei
1710,Y6 (2018),http://www.gsmarena.com/huawei_y6_(2018)-9162.php,Huawei
1711,Mate RS Porsche Design,http://www.gsmarena.com/huawei_mate_rs_porsche_design-9141.php,Huawei
1712,P20 Pro,http://www.gsmarena.com/huawei_p20_pro-9106.php,Huawei
1713,P20,http://www.gsmarena.com/huawei_p20-9107.php,Huawei
1714,P20 lite,http://www.gsmarena.com/huawei_p20_lite-9098.php,Huawei
1715,Honor 7A,http://www.gsmarena.com/huawei_honor_7a-9075.php,Huawei
1716,Y7 Pro (2018),http://www.gsmarena.com/huawei_y7_pro_(2018)-9188.php,Huawei
1717,Y7 Prime (2018),http://www.gsmarena.com/huawei_y7_prime_(2018)-9114.php,Huawei
1718,Y9 (2018),http://www.gsmarena.com/huawei_y9_(2018)-9112.php,Huawei
1719,Honor 7C,http://www.gsmarena.com/huawei_honor_7c-9111.php,Huawei
1720,MediaPad M5 10 (Pro),http://www.gsmarena.com/huawei_mediapad_m5_10_(pro)-9080.php,Huawei
1721,MediaPad M5 10,http://www.gsmarena.com/huawei_mediapad_m5_10-9091.php,Huawei
1722,MediaPad M5 8,http://www.gsmarena.com/huawei_mediapad_m5_8-9092.php,Huawei
1723,Honor 9 Lite,http://www.gsmarena.com/huawei_honor_9_lite-8962.php,Huawei
1724,P smart,http://www.gsmarena.com/huawei_p_smart-8961.php,Huawei
1725,nova 2s,http://www.gsmarena.com/huawei_nova_2s-8943.php,Huawei
1726,Honor 7X,http://www.gsmarena.com/huawei_honor_7x-8880.php,Huawei
1727,Honor View 10,http://www.gsmarena.com/huawei_honor_view_10-8938.php,Huawei
1728,Mate 10 Porsche Design,http://www.gsmarena.com/huawei_mate_10_porsche_design-8899.php,Huawei
1729,Mate 10 Pro,http://www.gsmarena.com/huawei_mate_10_pro-8854.php,Huawei
1730,Mate 10,http://www.gsmarena.com/huawei_mate_10-8877.php,Huawei
1731,Watch 2 Pro,http://www.gsmarena.com/huawei_watch_2_pro-8910.php,Huawei
1732,Honor 6C Pro,http://www.gsmarena.com/huawei_honor_6c_pro-8856.php,Huawei
1733,Mate 10 Lite,http://www.gsmarena.com/huawei_mate_10_lite-8857.php,Huawei
1734,P9 lite mini,http://www.gsmarena.com/huawei_p9_lite_mini-8833.php,Huawei
1735,Honor 9,http://www.gsmarena.com/huawei_honor_9-8704.php,Huawei
1736,Y7 Prime,http://www.gsmarena.com/huawei_y7_prime-8632.php,Huawei
1737,MediaPad M3 Lite 8,http://www.gsmarena.com/huawei_mediapad_m3_lite_8-8715.php,Huawei
1738,MediaPad T3 10,http://www.gsmarena.com/huawei_mediapad_t3_10-8636.php,Huawei
1739,MediaPad M3 Lite 10,http://www.gsmarena.com/huawei_mediapad_m3_lite_10-8637.php,Huawei
1740,nova 2 plus,http://www.gsmarena.com/huawei_nova_2_plus-8703.php,Huawei
1741,nova 2,http://www.gsmarena.com/huawei_nova_2-8672.php,Huawei
1742,Y6II Compact,http://www.gsmarena.com/huawei_y6ii_compact-8663.php,Huawei
1743,MediaPad T3 8.0,http://www.gsmarena.com/huawei_mediapad_t3_8_0-8578.php,Huawei
1744,MediaPad T3 7.0,http://www.gsmarena.com/huawei_mediapad_t3_7_0-8635.php,Huawei
1745,Y7,http://www.gsmarena.com/huawei_y7-8687.php,Huawei
1746,Honor 6A (Pro),http://www.gsmarena.com/huawei_honor_6a_(pro)-8700.php,Huawei
1747,Lumia 650,http://www.gsmarena.com/microsoft_lumia_650-7859.php,Microsoft
1748,Lumia 950 XL Dual SIM,http://www.gsmarena.com/microsoft_lumia_950_xl_dual_sim-7631.php,Microsoft
1749,Lumia 950 XL,http://www.gsmarena.com/microsoft_lumia_950_xl-7263.php,Microsoft
1750,Lumia 950 Dual SIM,http://www.gsmarena.com/microsoft_lumia_950_dual_sim-7632.php,Microsoft
1751,Lumia 950,http://www.gsmarena.com/microsoft_lumia_950-7262.php,Microsoft
1752,Lumia 550,http://www.gsmarena.com/microsoft_lumia_550-7612.php,Microsoft
1753,Lumia 540 Dual SIM,http://www.gsmarena.com/microsoft_lumia_540_dual_sim-7196.php,Microsoft
1754,Lumia 430 Dual SIM,http://www.gsmarena.com/microsoft_lumia_430_dual_sim-7127.php,Microsoft
1755,Lumia 640 XL LTE Dual SIM,http://www.gsmarena.com/microsoft_lumia_640_xl_lte_dual_sim-7086.php,Microsoft
1756,Lumia 640 XL LTE,http://www.gsmarena.com/microsoft_lumia_640_xl_lte-7087.php,Microsoft
1757,Lumia 640 XL Dual SIM,http://www.gsmarena.com/microsoft_lumia_640_xl_dual_sim-7085.php,Microsoft
1758,Lumia 640 XL,http://www.gsmarena.com/microsoft_lumia_640_xl-7084.php,Microsoft
1759,Lumia 640 LTE Dual SIM,http://www.gsmarena.com/microsoft_lumia_640_lte_dual_sim-7083.php,Microsoft
1760,Lumia 640 LTE,http://www.gsmarena.com/microsoft_lumia_640_lte-7055.php,Microsoft
1761,Lumia 640 Dual SIM,http://www.gsmarena.com/microsoft_lumia_640_dual_sim-7082.php,Microsoft
1762,Lumia 532 Dual SIM,http://www.gsmarena.com/microsoft_lumia_532_dual_sim-6951.php,Microsoft
1763,Lumia 532,http://www.gsmarena.com/microsoft_lumia_532-6950.php,Microsoft
1764,Lumia 435 Dual SIM,http://www.gsmarena.com/microsoft_lumia_435_dual_sim-6949.php,Microsoft
1765,Lumia 435,http://www.gsmarena.com/microsoft_lumia_435-6942.php,Microsoft
1766,Lumia 535 Dual SIM,http://www.gsmarena.com/microsoft_lumia_535_dual_sim-6792.php,Microsoft
1767,Lumia 535,http://www.gsmarena.com/microsoft_lumia_535-6791.php,Microsoft
1768,Surface 2,http://www.gsmarena.com/microsoft_surface_2-5725.php,Microsoft
1769,Surface,http://www.gsmarena.com/microsoft_surface-5082.php,Microsoft
1770,Kin TWOm,http://www.gsmarena.com/microsoft_kin_twom-3635.php,Microsoft
1771,Kin ONEm,http://www.gsmarena.com/microsoft_kin_onem-3633.php,Microsoft
1772,Kin Two,http://www.gsmarena.com/microsoft_kin_two-3266.php,Microsoft
1773,Kin One,http://www.gsmarena.com/microsoft_kin_one-3265.php,Microsoft
1774,Lumia 1030,http://www.gsmarena.com/microsoft_lumia_1030-6981.php,Microsoft
1775,Lumia 1330,http://www.gsmarena.com/microsoft_lumia_1330-6883.php,Microsoft
1776,Lumia 850,http://www.gsmarena.com/microsoft_lumia_850-7823.php,Microsoft
1777,K5,http://www.gsmarena.com/lenovo_k5-9143.php,Lenovo
1778,K5 play,http://www.gsmarena.com/lenovo_k5_play-9144.php,Lenovo
1779,S5,http://www.gsmarena.com/lenovo_s5-9116.php,Lenovo
1780,K320t,http://www.gsmarena.com/lenovo_k320t-8973.php,Lenovo
1781,moto tab,http://www.gsmarena.com/lenovo_moto_tab-8947.php,Lenovo
1782,Tab 7 Essential,http://www.gsmarena.com/lenovo_tab_7_essential-8942.php,Lenovo
1783,Tab 7,http://www.gsmarena.com/lenovo_tab_7-8941.php,Lenovo
1784,K8 Plus,http://www.gsmarena.com/lenovo_k8_plus-8834.php,Lenovo
1785,K8,http://www.gsmarena.com/lenovo_k8-8850.php,Lenovo
1786,K8 Note,http://www.gsmarena.com/lenovo_k8_note-8794.php,Lenovo
1787,Tab 4 10 Plus,http://www.gsmarena.com/lenovo_tab_4_10_plus-8605.php,Lenovo
1788,Tab 4 10,http://www.gsmarena.com/lenovo_tab_4_10-8604.php,Lenovo
1789,Tab 4 8 Plus,http://www.gsmarena.com/lenovo_tab_4_8_plus-8603.php,Lenovo
1790,Tab 4 8,http://www.gsmarena.com/lenovo_tab_4_8-8602.php,Lenovo
1791,Tab3 8 Plus,http://www.gsmarena.com/lenovo_tab3_8_plus-8559.php,Lenovo
1792,ZUK Edge,http://www.gsmarena.com/lenovo_zuk_edge-8423.php,Lenovo
1793,A6600 Plus,http://www.gsmarena.com/lenovo_a6600_plus-8376.php,Lenovo
1794,A6600,http://www.gsmarena.com/lenovo_a6600-8375.php,Lenovo
1795,B,http://www.gsmarena.com/lenovo_b-8506.php,Lenovo
1796,A Plus,http://www.gsmarena.com/lenovo_a_plus-8320.php,Lenovo
1797,P2,http://www.gsmarena.com/lenovo_p2-8319.php,Lenovo
1798,K6 Note,http://www.gsmarena.com/lenovo_k6_note-8318.php,Lenovo
1799,K6 Power,http://www.gsmarena.com/lenovo_k6_power-8317.php,Lenovo
1800,K6,http://www.gsmarena.com/lenovo_k6-8316.php,Lenovo
1801,Yoga Tab 3 Plus,http://www.gsmarena.com/lenovo_yoga_tab_3_plus-8311.php,Lenovo
1802,Vibe A,http://www.gsmarena.com/lenovo_vibe_a-8208.php,Lenovo
1803,C2 Power,http://www.gsmarena.com/lenovo_c2_power-8368.php,Lenovo
1804,C2,http://www.gsmarena.com/lenovo_c2-8193.php,Lenovo
1805,Phab2 Plus,http://www.gsmarena.com/lenovo_phab2_plus-8147.php,Lenovo
1806,Phab2,http://www.gsmarena.com/lenovo_phab2-8146.php,Lenovo
1807,Phab2 Pro,http://www.gsmarena.com/lenovo_phab2_pro-8145.php,Lenovo
1808,ZUK Z2,http://www.gsmarena.com/lenovo_zuk_z2-8125.php,Lenovo
1809,Vibe C,http://www.gsmarena.com/lenovo_vibe_c-8101.php,Lenovo
1810,ZUK Z2 Pro,http://www.gsmarena.com/lenovo_zuk_z2_pro-8038.php,Lenovo
1811,Tab3 10,http://www.gsmarena.com/lenovo_tab3_10-7953.php,Lenovo
1812,Tab3 8,http://www.gsmarena.com/lenovo_tab3_8-7952.php,Lenovo
1813,Tab3 7,http://www.gsmarena.com/lenovo_tab3_7-7951.php,Lenovo
1814,Vibe K5 Plus,http://www.gsmarena.com/lenovo_vibe_k5_plus-7947.php,Lenovo
1815,Vibe K5,http://www.gsmarena.com/lenovo_vibe_k5-7946.php,Lenovo
1816,A7000 Turbo,http://www.gsmarena.com/lenovo_a7000_turbo-7939.php,Lenovo
1817,Redmi S2,http://www.gsmarena.com/xiaomi_redmi_s2-9185.php,Xiaomi
1818,Mi A2 (Mi 6X),http://www.gsmarena.com/xiaomi_mi_a2_(mi_6x)-9140.php,Xiaomi
1819,Mi Mix 2S,http://www.gsmarena.com/xiaomi_mi_mix_2s-9067.php,Xiaomi
1820,Redmi Note 5 AI Dual Camera,http://www.gsmarena.com/xiaomi_redmi_note_5_ai_dual_camera-9120.php,Xiaomi
1821,Redmi Note 5 Pro,http://www.gsmarena.com/xiaomi_redmi_note_5_pro-8893.php,Xiaomi
1822,Black Shark,http://www.gsmarena.com/xiaomi_black_shark-9164.php,Xiaomi
1823,Redmi Note 5 (Redmi 5 Plus),http://www.gsmarena.com/xiaomi_redmi_note_5_(redmi_5_plus)-8959.php,Xiaomi
1824,Redmi 5,http://www.gsmarena.com/xiaomi_redmi_5-8768.php,Xiaomi
1825,Redmi 5A,http://www.gsmarena.com/xiaomi_redmi_5a-8898.php,Xiaomi
1826,Redmi Y1 (Note 5A),http://www.gsmarena.com/xiaomi_redmi_y1_(note_5a)-8753.php,Xiaomi
1827,Redmi Y1 Lite,http://www.gsmarena.com/xiaomi_redmi_y1_lite-8818.php,Xiaomi
1828,Mi Note 3,http://www.gsmarena.com/xiaomi_mi_note_3-8707.php,Xiaomi
1829,Mi Mix 2,http://www.gsmarena.com/xiaomi_mi_mix_2-8529.php,Xiaomi
1830,Mi A1,http://www.gsmarena.com/xiaomi_mi_a1-8776.php,Xiaomi
1831,Mi Max 2,http://www.gsmarena.com/xiaomi_mi_max_2-8582.php,Xiaomi
1832,Redmi 4 (4X),http://www.gsmarena.com/xiaomi_redmi_4_(4x)-8608.php,Xiaomi
1833,Mi 6,http://www.gsmarena.com/xiaomi_mi_6-8507.php,Xiaomi
1834,Mi Pad 3,http://www.gsmarena.com/xiaomi_mi_pad_3-8477.php,Xiaomi
1835,Mi 5c,http://www.gsmarena.com/xiaomi_mi_5c-8439.php,Xiaomi
1836,Redmi Note 4X,http://www.gsmarena.com/xiaomi_redmi_note_4x-8580.php,Xiaomi
1837,Redmi Note 4,http://www.gsmarena.com/xiaomi_redmi_note_4-8531.php,Xiaomi
1838,Redmi 4A,http://www.gsmarena.com/xiaomi_redmi_4a-8420.php,Xiaomi
1839,Redmi 4 (China),http://www.gsmarena.com/xiaomi_redmi_4_(china)-8419.php,Xiaomi
1840,Redmi 4 Prime,http://www.gsmarena.com/xiaomi_redmi_4_prime-8263.php,Xiaomi
1841,Mi 6 Plus,http://www.gsmarena.com/xiaomi_mi_6_plus-8629.php,Xiaomi
1842,Mi Mix,http://www.gsmarena.com/xiaomi_mi_mix-8400.php,Xiaomi
1843,Mi Note 2,http://www.gsmarena.com/xiaomi_mi_note_2-8014.php,Xiaomi
1844,Mi 5s Plus,http://www.gsmarena.com/xiaomi_mi_5s_plus-8350.php,Xiaomi
1845,Mi 5s,http://www.gsmarena.com/xiaomi_mi_5s-7260.php,Xiaomi
1846,Redmi Note 4 (MediaTek),http://www.gsmarena.com/xiaomi_redmi_note_4_(mediatek)-8291.php,Xiaomi
1847,Redmi Pro,http://www.gsmarena.com/xiaomi_redmi_pro-8233.php,Xiaomi
1848,Redmi 3x,http://www.gsmarena.com/xiaomi_redmi_3x-8212.php,Xiaomi
1849,Redmi 3s Prime,http://www.gsmarena.com/xiaomi_redmi_3s_prime-8250.php,Xiaomi
1850,Redmi 3s,http://www.gsmarena.com/xiaomi_redmi_3s-8150.php,Xiaomi
1851,Redmi 3 Pro,http://www.gsmarena.com/xiaomi_redmi_3_pro-8007.php,Xiaomi
1852,Mi 5,http://www.gsmarena.com/xiaomi_mi_5-6948.php,Xiaomi
1853,Mi Max,http://www.gsmarena.com/xiaomi_mi_max-8057.php,Xiaomi
1854,Mi 4s,http://www.gsmarena.com/xiaomi_mi_4s-7962.php,Xiaomi
1855,Redmi Note 3,http://www.gsmarena.com/xiaomi_redmi_note_3-7863.php,Xiaomi
1856,Redmi 3,http://www.gsmarena.com/xiaomi_redmi_3-7862.php,Xiaomi
1857,Pixel 2,http://www.gsmarena.com/google_pixel_2-8733.php,Google
1858,Pixel 2 XL,http://www.gsmarena.com/google_pixel_2_xl-8720.php,Google
1859,Pixel XL,http://www.gsmarena.com/google_pixel_xl-8345.php,Google
1860,Pixel,http://www.gsmarena.com/google_pixel-8346.php,Google
1861,Pixel C,http://www.gsmarena.com/google_pixel_c-7826.php,Google
1862,Chromebook Tab 10,http://www.gsmarena.com/acer_chromebook_tab_10-9139.php,Acer
1863,Iconia Talk S,http://www.gsmarena.com/acer_iconia_talk_s-8306.php,Acer
1864,Liquid Z6 Plus,http://www.gsmarena.com/acer_liquid_z6_plus-8305.php,Acer
1865,Liquid Z6,http://www.gsmarena.com/acer_liquid_z6-8304.php,Acer
1866,Iconia Tab 10 A3-A40,http://www.gsmarena.com/acer_iconia_tab_10_a3_a40-8080.php,Acer
1867,Liquid X2,http://www.gsmarena.com/acer_liquid_x2-8034.php,Acer
1868,Liquid Jade 2,http://www.gsmarena.com/acer_liquid_jade_2-7956.php,Acer
1869,Liquid Zest Plus,http://www.gsmarena.com/acer_liquid_zest_plus-8059.php,Acer
1870,Liquid Zest,http://www.gsmarena.com/acer_liquid_zest-7955.php,Acer
1871,Predator 8,http://www.gsmarena.com/acer_predator_8-7750.php,Acer
1872,Liquid Jade Primo,http://www.gsmarena.com/acer_liquid_jade_primo-7650.php,Acer
1873,Liquid Z330,http://www.gsmarena.com/acer_liquid_z330-7530.php,Acer
1874,Liquid Z320,http://www.gsmarena.com/acer_liquid_z320-7531.php,Acer
1875,Liquid Z630S,http://www.gsmarena.com/acer_liquid_z630s-7529.php,Acer
1876,Liquid Z630,http://www.gsmarena.com/acer_liquid_z630-7528.php,Acer
1877,Liquid Z530S,http://www.gsmarena.com/acer_liquid_z530s-7527.php,Acer
1878,Liquid Z530,http://www.gsmarena.com/acer_liquid_z530-7526.php,Acer
1879,Liquid M330,http://www.gsmarena.com/acer_liquid_m330-7524.php,Acer
1880,Liquid M320,http://www.gsmarena.com/acer_liquid_m320-7525.php,Acer
1881,Iconia Tab 10 A3-A30,http://www.gsmarena.com/acer_iconia_tab_10_a3_a30-7218.php,Acer
1882,Iconia One 8 B1-820,http://www.gsmarena.com/acer_iconia_one_8_b1_820-7217.php,Acer
1883,Iconia Tab A3-A20,http://www.gsmarena.com/acer_iconia_tab_a3_a20-7136.php,Acer
1884,Iconia Tab A3-A20FHD,http://www.gsmarena.com/acer_iconia_tab_a3_a20fhd-7135.php,Acer
1885,Liquid Jade Z,http://www.gsmarena.com/acer_liquid_jade_z-7072.php,Acer
1886,Liquid Z520,http://www.gsmarena.com/acer_liquid_z520-7073.php,Acer
1887,Liquid Z220,http://www.gsmarena.com/acer_liquid_z220-7074.php,Acer
1888,Liquid M220,http://www.gsmarena.com/acer_liquid_m220-7071.php,Acer
1889,Liquid Z410,http://www.gsmarena.com/acer_liquid_z410-6912.php,Acer
1890,Liquid Jade S,http://www.gsmarena.com/acer_liquid_jade_s-6864.php,Acer
1891,Liquid Z500,http://www.gsmarena.com/acer_liquid_z500-6635.php,Acer
1892,Liquid X1,http://www.gsmarena.com/acer_liquid_x1-6419.php,Acer
1893,Liquid Jade,http://www.gsmarena.com/acer_liquid_jade-6423.php,Acer
1894,Liquid E700,http://www.gsmarena.com/acer_liquid_e700-6420.php,Acer
1895,Liquid E600,http://www.gsmarena.com/acer_liquid_e600-6421.php,Acer
1896,Liquid Z200,http://www.gsmarena.com/acer_liquid_z200-6422.php,Acer
1897,Iconia Tab 8 A1-840FHD,http://www.gsmarena.com/acer_iconia_tab_8_a1_840fhd-6424.php,Acer
1898,Iconia Tab 7 A1-713,http://www.gsmarena.com/acer_iconia_tab_7_a1_713-6343.php,Acer
1899,Iconia Tab 7 A1-713HD,http://www.gsmarena.com/acer_iconia_tab_7_a1_713hd-6342.php,Acer
1900,Iconia One 7 B1-730,http://www.gsmarena.com/acer_iconia_one_7_b1_730-6341.php,Acer
1901,Liquid E3 Duo Plus,http://www.gsmarena.com/acer_liquid_e3_duo_plus-6680.php,Acer
1902,ZenFone Live (L1) ZA550KL,http://www.gsmarena.com/asus_zenfone_live_(l1)_za550kl-9194.php,Asus
1903,Zenfone Max Pro (M1) ZB601KL,http://www.gsmarena.com/asus_zenfone_max_pro_(m1)_zb601kl-9173.php,Asus
1904,Zenfone 5z ZS620KL,http://www.gsmarena.com/asus_zenfone_5z_zs620kl-9096.php,Asus
1905,Zenfone 5 ZE620KL,http://www.gsmarena.com/asus_zenfone_5_ze620kl-9061.php,Asus
1906,Zenfone 5 Lite ZC600KL,http://www.gsmarena.com/asus_zenfone_5_lite_zc600kl-9068.php,Asus
